,region,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
403238,treasure coast,6999,2010.0,toyota,like new,4 cylinders,gas,168984.0,clean,automatic,fwd,full-size,mini-van,white
403240,treasure coast,20000,2011.0,jeep,excellent,4 cylinders,gas,52521.0,clean,automatic,4wd,full-size,convertible,yellow
403242,treasure coast,14800,2006.0,ram,excellent,8 cylinders,gas,180000.0,clean,automatic,4wd,full-size,truck,white
403255,treasure coast,6900,2011.0,nissan,excellent,4 cylinders,gas,93211.0,clean,automatic,rwd,full-size,SUV,red
403258,treasure coast,8900,2011.0,kia,excellent,4 cylinders,gas,83419.0,clean,automatic,fwd,full-size,SUV,black
403259,treasure coast,7900,2009.0,hyundai,excellent,6 cylinders,gas,101045.0,clean,automatic,rwd,full-size,SUV,silver
403264,treasure coast,14900,2014.0,ram,excellent,8 cylinders,gas,151944.0,clean,automatic,rwd,full-size,truck,custom
403275,treasure coast,6500,2014.0,chevrolet,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,mid-size,sedan,white
403285,treasure coast,2995,2004.0,jaguar,good,6 cylinders,gas,136000.0,clean,automatic,fwd,mid-size,sedan,blue
403294,treasure coast,4000,2006.0,toyota,fair,8 cylinders,gas,303000.0,clean,automatic,rwd,full-size,SUV,black
404187,treasure coast,2400,2002.0,lexus,fair,6 cylinders,gas,165097.0,clean,automatic,fwd,mid-size,sedan,silver
404212,treasure coast,9500,1971.0,volkswagen,good,4 cylinders,gas,96181.0,clean,manual,rwd,compact,convertible,custom
404227,treasure coast,19989,2015.0,mercedes-benz,excellent,4 cylinders,gas,46530.0,clean,automatic,rwd,sub-compact,coupe,red
404233,treasure coast,2995,1999.0,dodge,good,8 cylinders,gas,236000.0,clean,automatic,rwd,full-size,SUV,silver
404235,treasure coast,3500,2008.0,nissan,good,4 cylinders,gas,192107.0,clean,automatic,fwd,compact,sedan,grey
404241,treasure coast,4500,2005.0,cadillac,excellent,8 cylinders,gas,102000.0,clean,automatic,fwd,full-size,sedan,brown
404254,treasure coast,4500,2003.0,bmw,good,6 cylinders,gas,147000.0,clean,automatic,rwd,mid-size,coupe,blue
404299,treasure coast,7503,2014.0,nissan,like new,4 cylinders,gas,90000.0,clean,automatic,fwd,mid-size,sedan,black
404321,treasure coast,3500,2004.0,honda,good,6 cylinders,gas,222000.0,clean,automatic,4wd,full-size,SUV,blue
404375,treasure coast,4500,2009.0,chevrolet,good,4 cylinders,gas,43000.0,salvage,automatic,fwd,compact,hatchback,red
404392,treasure coast,1200,2000.0,ford,fair,6 cylinders,gas,170000.0,clean,automatic,fwd,full-size,SUV,black
404407,treasure coast,12900,2014.0,honda,excellent,4 cylinders,gas,47000.0,clean,automatic,fwd,mid-size,sedan,white
410042,orlando,4200,2007.0,chrysler,excellent,4 cylinders,gas,119124.0,clean,automatic,fwd,mid-size,sedan,blue
410175,orlando,6495,2005.0,dodge,excellent,8 cylinders,diesel,162150.0,clean,automatic,rwd,full-size,van,white
413439,daytona beach,2500,1996.0,cadillac,good,8 cylinders,gas,155000.0,clean,automatic,rwd,full-size,sedan,white
413459,daytona beach,4595,2010.0,ford,good,4 cylinders,gas,100000.0,clean,automatic,fwd,compact,sedan,green
413474,daytona beach,25999,2015.0,toyota,excellent,6 cylinders,gas,35033.0,clean,automatic,rwd,full-size,SUV,blue
413480,daytona beach,10500,2017.0,jeep,excellent,4 cylinders,gas,60000.0,clean,automatic,fwd,mid-size,SUV,white
413483,daytona beach,6500,1998.0,jeep,good,4 cylinders,gas,193000.0,clean,manual,4wd,compact,offroad,green
413490,daytona beach,9450,2015.0,buick,good,4 cylinders,gas,84842.0,clean,automatic,fwd,mid-size,sedan,silver
413512,daytona beach,16995,2018.0,hyundai,like new,4 cylinders,gas,21238.0,clean,automatic,fwd,sub-compact,sedan,black
413555,daytona beach,3999,2002.0,bmw,good,6 cylinders,gas,177.0,clean,automatic,rwd,mid-size,convertible,silver
413572,daytona beach,28999,2018.0,chevrolet,excellent,8 cylinders,gas,86243.0,clean,automatic,4wd,full-size,truck,white
413576,daytona beach,31999,2018.0,ford,excellent,8 cylinders,gas,45508.0,clean,automatic,4wd,full-size,truck,black
413578,daytona beach,12000,2008.0,bmw,like new,8 cylinders,gas,108000.0,clean,automatic,rwd,full-size,sedan,black
413588,daytona beach,2999,2005.0,chrysler,good,4 cylinders,gas,93033.0,clean,manual,fwd,mid-size,convertible,blue
413589,daytona beach,11999,2016.0,ford,excellent,10 cylinders,gas,182047.0,clean,automatic,rwd,full-size,bus,yellow
413607,florida keys,15995,2015.0,ford,excellent,4 cylinders,gas,78831.0,clean,automatic,fwd,full-size,SUV,silver
413608,florida keys,11599,2014.0,jeep,excellent,4 cylinders,gas,36240.0,clean,automatic,4wd,mid-size,SUV,grey
413609,florida keys,4500,2013.0,ford,fair,8 cylinders,gas,25000.0,lien,automatic,rwd,full-size,van,white
413610,florida keys,9499,2017.0,kia,like new,4 cylinders,gas,73464.0,clean,automatic,fwd,compact,sedan,white
413613,florida keys,25900,2001.0,ford,like new,8 cylinders,diesel,156000.0,clean,automatic,rwd,full-size,SUV,white
413627,ft myers / SW florida,6800,2004.0,jeep,excellent,6 cylinders,gas,120000.0,clean,automatic,4wd,full-size,SUV,black
413632,ft myers / SW florida,7900,1997.0,chevrolet,good,8 cylinders,gas,104000.0,clean,automatic,4wd,full-size,pickup,white
413638,ft myers / SW florida,15900,1975.0,chevrolet,excellent,8 cylinders,gas,87000.0,clean,manual,rwd,mid-size,convertible,red
413642,ft myers / SW florida,5000,2010.0,nissan,good,6 cylinders,gas,134032.0,clean,automatic,fwd,mid-size,sedan,black
413643,ft myers / SW florida,3495,2009.0,nissan,excellent,4 cylinders,gas,176.0,clean,automatic,fwd,compact,sedan,grey
413645,ft myers / SW florida,2650,1999.0,mercedes-benz,fair,6 cylinders,gas,236.0,clean,automatic,fwd,mid-size,coupe,silver
