,Unnamed: 0,X,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,mileage,manufacturer_luxury,manufacturer_normal,condition_excellent,condition_fair,condition_good,condition_like new,condition_new,condition_salvage,cylinders_3 cylinders,cylinders_4 cylinders,cylinders_5 cylinders,cylinders_6 cylinders,cylinders_8 cylinders,cylinders_10 cylinders,cylinders_12 cylinders,cylinders_other,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,title_status_clean,title_status_lien,title_status_missing,title_status_parts only,title_status_rebuilt,title_status_salvage,transmission_automatic,transmission_manual,transmission_other,drive_4wd,drive_fwd,drive_rwd,size_compact,size_full-size,size_mid-size,size_sub-compact,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_SUV,type_truck,type_van,type_wagon,paint_color_black,paint_color_blue,paint_color_brown,paint_color_custom,paint_color_green,paint_color_grey,paint_color_orange,paint_color_purple,paint_color_red,paint_color_silver,paint_color_white,paint_color_yellow,mileage_average,mileage_high,mileage_low,mileage_vh,log_price
2582,2583,2582,14900,8,luxury,excellent,6 cylinders,gas,124174.0,clean,automatic,rwd,full-size,sedan,black,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.60911649193355
2583,2584,2583,37999,2,normal,excellent,8 cylinders,gas,20316.0,clean,automatic,rwd,mid-size,coupe,black,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.5453151225728
2584,2585,2584,13900,8,luxury,excellent,4 cylinders,gas,116742.0,clean,automatic,4wd,full-size,coupe,black,very-high,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.539644119118778
2585,2586,2585,11900,7,normal,excellent,4 cylinders,gas,59511.0,clean,automatic,fwd,full-size,SUV,blue,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.384293679099619
2586,2587,2586,9900,8,normal,excellent,6 cylinders,gas,90376.0,clean,automatic,fwd,full-size,SUV,silver,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.200290036122679
2587,2588,2587,8699,10,luxury,excellent,6 cylinders,gas,82380.0,clean,automatic,rwd,full-size,sedan,silver,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.070963355507539
2588,2589,2588,16900,7,luxury,excellent,6 cylinders,gas,99573.0,clean,automatic,4wd,full-size,sedan,grey,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.73506890091116
2589,2590,2589,9699,7,normal,excellent,4 cylinders,gas,74305.0,clean,automatic,fwd,full-size,coupe,black,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.179778066393538
2590,2591,2590,7499,10,normal,excellent,6 cylinders,gas,112145.0,clean,automatic,fwd,full-size,sedan,black,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.92252495730139
2591,2592,2591,15900,6,normal,excellent,6 cylinders,gas,98921.0,clean,automatic,rwd,full-size,SUV,black,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.67407438820832
2592,2593,2592,11900,9,normal,excellent,6 cylinders,gas,105347.0,clean,automatic,rwd,full-size,coupe,red,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.384293679099619
2593,2594,2593,25999,1,normal,excellent,6 cylinders,gas,17560.0,clean,automatic,rwd,mid-size,coupe,black,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.1658133547255
2594,2595,2594,9900,6,normal,excellent,3 cylinders,gas,71007.0,clean,manual,fwd,compact,hatchback,black,very-high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.200290036122679
2595,2596,2595,12500,11,normal,excellent,8 cylinders,gas,93737.0,clean,automatic,4wd,full-size,SUV,black,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.43348392329039
2596,2597,2596,18900,5,normal,excellent,6 cylinders,gas,103519.0,clean,automatic,fwd,full-size,SUV,grey,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.84691720104773
2597,2598,2597,17999,8,normal,excellent,8 cylinders,gas,43099.0,clean,automatic,rwd,full-size,SUV,black,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.79807147977948
2598,2599,2598,21900,8,luxury,like new,6 cylinders,diesel,96121.0,clean,automatic,4wd,full-size,sedan,blue,very-high,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99424191580459
2599,2600,2599,4700,9,normal,good,4 cylinders,gas,217000.0,clean,automatic,4wd,compact,wagon,silver,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.455317787698151
2600,2601,2600,11995,6,normal,excellent,4 cylinders,gas,102139.0,clean,automatic,fwd,mid-size,SUV,black,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.39224517527379
2601,2602,2601,12500,7,normal,excellent,6 cylinders,diesel,160136.0,clean,automatic,4wd,mid-size,SUV,blue,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.43348392329039
2602,2603,2602,7990,15,normal,excellent,8 cylinders,gas,178038.0,clean,automatic,4wd,full-size,truck,black,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.98594603876032
2603,2604,2603,8700,8,normal,good,6 cylinders,gas,107200.0,clean,automatic,rwd,full-size,convertible,black,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.071078304642679
2604,2605,2604,13485,6,normal,like new,4 cylinders,hybrid,41584.0,clean,automatic,fwd,compact,hatchback,white,high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.50933323557383
2605,2606,2605,2200,28,luxury,good,8 cylinders,gas,158000.0,clean,automatic,rwd,compact,convertible,white,very-high,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.69621263934641
2606,2607,2606,36450,4,normal,like new,8 cylinders,gas,37263.0,clean,automatic,4wd,full-size,truck,red,high,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.503696737436801
2607,2608,2607,38495,3,normal,like new,8 cylinders,gas,28000.0,clean,automatic,rwd,full-size,truck,black,high,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.5582836417121
2608,2609,2608,8300,4,normal,excellent,4 cylinders,gas,42000.0,rebuilt,automatic,fwd,compact,SUV,black,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.02401079378469
2609,2610,2609,3400,9,normal,good,4 cylinders,gas,165867.0,clean,automatic,fwd,mid-size,sedan,grey,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.13153071060425
2610,2611,2610,600,14,normal,good,6 cylinders,gas,263.0,clean,automatic,4wd,mid-size,SUV,custom,low,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.39692965521615
2611,2612,2611,600,14,normal,good,6 cylinders,gas,263.0,clean,automatic,4wd,mid-size,SUV,custom,low,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.39692965521615
2612,2613,2612,3998,16,normal,good,6 cylinders,gas,163000.0,clean,automatic,fwd,mid-size,sedan,black,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.29354951506035
2613,2614,2613,6300,15,normal,excellent,6 cylinders,gas,121850.0,clean,automatic,fwd,mid-size,sedan,white,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.74830491237962
2614,2615,2614,4800,9,normal,good,4 cylinders,gas,180000.0,clean,automatic,fwd,mid-size,sedan,grey,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.47637119689598
2615,2616,2615,14500,3,normal,excellent,4 cylinders,gas,37270.0,clean,automatic,fwd,mid-size,SUV,black,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.58190392840867
2616,2617,2616,5500,14,normal,fair,8 cylinders,gas,158206.0,clean,automatic,rwd,full-size,van,white,very-high,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.61250337122056
2617,2618,2617,17800,8,normal,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.78695373628018
2618,2619,2618,4750,14,luxury,good,6 cylinders,gas,153000.0,clean,automatic,rwd,mid-size,coupe,silver,very-high,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.46589989702869
2619,2620,2619,5900,13,normal,excellent,4 cylinders,hybrid,159155.0,clean,automatic,fwd,full-size,hatchback,grey,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.682707629893809
2620,2621,2620,28000,9,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.239959789157302
2621,2622,2621,27500,9,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.221941283654699
2622,2623,2622,33900,5,normal,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.4311702933685
2623,2624,2623,7800,15,luxury,excellent,8 cylinders,gas,165000.0,clean,automatic,rwd,full-size,sedan,black,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.96187901267768
2624,2625,2624,11900,12,luxury,excellent,8 cylinders,gas,129508.0,clean,automatic,4wd,full-size,SUV,blue,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.384293679099619
2625,2626,2625,7999,12,normal,excellent,6 cylinders,gas,156000.0,clean,automatic,4wd,full-size,SUV,black,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.987071812848821
2626,2627,2626,22990,12,normal,good,8 cylinders,gas,48474.0,clean,automatic,rwd,full-size,truck,white,high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.042814617757198
2627,2628,2627,15990,12,normal,good,8 cylinders,gas,143633.0,clean,automatic,rwd,full-size,truck,white,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.679718805828001
2628,2629,2628,14990,12,normal,good,8 cylinders,gas,109026.0,clean,automatic,rwd,full-size,truck,white,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.61513859109664
2629,2630,2629,34990,7,normal,good,8 cylinders,diesel,52065.0,clean,automatic,rwd,full-size,truck,white,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.462817585361698
2630,2631,2630,9990,15,normal,good,6 cylinders,gas,51365.0,clean,automatic,rwd,mid-size,van,white,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.2093398716426
2631,2632,2631,15990,8,normal,good,8 cylinders,gas,67820.0,clean,automatic,rwd,full-size,truck,white,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.679718805828001
2632,2633,2632,4800,18,normal,good,8 cylinders,gas,219000.0,clean,automatic,rwd,full-size,SUV,black,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.47637119689598
2633,2634,2633,9999,13,luxury,excellent,8 cylinders,gas,128000.0,clean,automatic,rwd,full-size,sedan,white,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.21024036697585
2634,2635,2634,20990,8,normal,excellent,8 cylinders,gas,179900.0,clean,automatic,4wd,full-size,pickup,silver,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.95180141281468
2635,2636,2635,2650,18,normal,excellent,6 cylinders,gas,193000.0,clean,automatic,fwd,mid-size,SUV,silver,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.88231491898027
2636,2637,2636,3995,12,normal,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,mid-size,SUV,white,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.29279885820037
2637,2638,2637,1,6,normal,excellent,10 cylinders,gas,43688.0,clean,other,4wd,mid-size,coupe,green,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
2638,2639,2638,1,8,normal,excellent,6 cylinders,gas,66000.0,clean,manual,rwd,mid-size,coupe,black,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2639,2640,2639,1,3,normal,excellent,10 cylinders,gas,36507.0,clean,other,4wd,mid-size,coupe,grey,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2640,2641,2640,1,5,normal,excellent,6 cylinders,gas,45244.0,clean,automatic,4wd,mid-size,coupe,black,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2641,2642,2641,1,4,normal,excellent,6 cylinders,gas,36638.0,clean,other,rwd,mid-size,coupe,custom,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2642,2643,2642,1,2,luxury,excellent,10 cylinders,gas,36225.0,clean,other,4wd,compact,sedan,silver,high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
2643,2644,2643,1,3,normal,excellent,4 cylinders,gas,33934.0,clean,automatic,rwd,mid-size,coupe,grey,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2644,2645,2644,1,2,normal,excellent,10 cylinders,gas,34945.0,clean,other,4wd,mid-size,coupe,grey,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2645,2646,2645,1,5,luxury,excellent,10 cylinders,gas,63600.0,clean,other,4wd,compact,sedan,white,very-high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
2646,2647,2646,8950,18,normal,like new,6 cylinders,gas,171277.0,clean,manual,4wd,mid-size,SUV,white,very-high,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.099408811268901
2647,2648,2647,4995,11,normal,excellent,4 cylinders,gas,93065.0,clean,automatic,fwd,mid-size,wagon,white,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.51619269108265
2648,2649,2648,15995,7,luxury,excellent,8 cylinders,gas,135608.0,clean,automatic,rwd,full-size,SUV,red,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.68003145238362
