,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
4075,13975,4.0,normal,excellent,6 cylinders,gas,67973.0,clean,automatic,fwd,full-size,van,white
4076,25995,3.0,normal,good,6 cylinders,gas,94996.0,clean,automatic,rwd,full-size,SUV,grey
4077,7995,16.0,normal,good,6 cylinders,gas,154221.0,clean,automatic,4wd,full-size,truck,custom
4078,25995,8.0,normal,good,6 cylinders,gas,79751.0,clean,automatic,4wd,full-size,truck,white
4079,14995,14.0,normal,good,8 cylinders,gas,247816.0,clean,automatic,4wd,full-size,truck,blue
4080,14995,6.0,normal,good,6 cylinders,gas,172868.0,clean,automatic,rwd,full-size,truck,white
4081,12995,7.0,luxury,good,4 cylinders,gas,118330.0,clean,automatic,4wd,full-size,SUV,white
4082,12995,8.0,luxury,good,6 cylinders,gas,103602.0,clean,automatic,fwd,full-size,SUV,silver
4083,9995,13.0,normal,good,8 cylinders,gas,166439.0,clean,automatic,rwd,full-size,truck,red
4084,22995,6.0,normal,good,8 cylinders,gas,127639.0,clean,automatic,4wd,full-size,truck,white
4085,21995,8.0,normal,good,8 cylinders,gas,162703.0,clean,automatic,4wd,full-size,truck,white
4086,22995,7.0,normal,good,8 cylinders,gas,117879.0,clean,automatic,4wd,full-size,truck,silver
4087,22995,5.0,normal,good,8 cylinders,gas,125393.0,clean,automatic,rwd,full-size,truck,silver
4088,8995,6.0,normal,good,4 cylinders,gas,164129.0,clean,automatic,4wd,full-size,SUV,silver
4089,11995,6.0,normal,good,4 cylinders,gas,102498.0,clean,automatic,fwd,full-size,SUV,white
4090,15695,7.0,normal,excellent,6 cylinders,gas,82118.0,clean,manual,rwd,full-size,coupe,grey
4091,1000,14.0,normal,good,6 cylinders,gas,174489.0,clean,automatic,fwd,compact,SUV,silver
4092,10995,5.0,normal,good,6 cylinders,gas,93117.0,clean,automatic,fwd,mid-size,SUV,white
4093,11995,3.0,normal,good,4 cylinders,gas,99318.0,clean,automatic,4wd,mid-size,truck,grey
4094,9550,4.0,normal,good,4 cylinders,gas,60950.0,clean,automatic,fwd,mid-size,sedan,white
4095,7595,14.0,normal,good,6 cylinders,gas,116215.0,clean,automatic,4wd,full-size,SUV,purple
4096,12695,6.0,normal,good,8 cylinders,gas,216124.0,clean,automatic,rwd,full-size,pickup,black
4097,12995,9.0,normal,good,8 cylinders,gas,185214.0,clean,automatic,rwd,full-size,truck,blue
4098,19000,7.0,normal,excellent,8 cylinders,gas,174040.0,clean,automatic,rwd,full-size,truck,black
4099,10977,10.0,normal,good,8 cylinders,gas,153246.0,clean,automatic,rwd,full-size,van,white
4100,6800,13.0,luxury,excellent,6 cylinders,gas,134700.0,clean,automatic,fwd,full-size,sedan,custom
4101,3500,18.0,normal,good,4 cylinders,gas,162000.0,clean,automatic,fwd,compact,hatchback,grey
4102,5900,8.0,normal,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,mid-size,hatchback,red
4103,9900,32.0,normal,excellent,6 cylinders,gas,20500.0,clean,automatic,rwd,mid-size,coupe,white
4104,1500,30.0,normal,good,6 cylinders,gas,109787.0,clean,automatic,fwd,mid-size,coupe,blue
4105,21000,3.0,normal,like new,6 cylinders,gas,17000.0,lien,automatic,fwd,full-size,van,white
4106,2450,14.0,normal,good,6 cylinders,gas,103000.0,clean,automatic,fwd,full-size,sedan,grey
4107,5500,10.0,normal,good,4 cylinders,gas,60000.0,clean,automatic,fwd,full-size,sedan,grey
4108,8495,14.0,normal,excellent,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,SUV,black
4109,4950,14.0,normal,good,4 cylinders,gas,135000.0,clean,automatic,4wd,full-size,SUV,white
4110,3950,16.0,normal,good,4 cylinders,gas,125000.0,clean,automatic,fwd,full-size,sedan,silver
4111,25500,1.0,normal,excellent,4 cylinders,gas,12316.0,clean,automatic,4wd,full-size,wagon,black
4112,5000,16.0,normal,fair,8 cylinders,gas,159000.0,clean,automatic,rwd,full-size,truck,white
4113,54955,2.0,luxury,like new,6 cylinders,gas,14300.0,clean,automatic,4wd,full-size,SUV,grey
4114,14995,5.0,normal,excellent,4 cylinders,gas,53115.0,clean,automatic,fwd,mid-size,hatchback,red
4115,2900,19.0,normal,fair,6 cylinders,gas,39000.0,clean,automatic,rwd,full-size,van,white
4116,9000,6.0,normal,good,6 cylinders,hybrid,126000.0,rebuilt,automatic,4wd,mid-size,sedan,silver
4117,5995,13.0,normal,good,4 cylinders,gas,180000.0,clean,manual,fwd,compact,hatchback,white
4118,950,17.0,normal,fair,6 cylinders,gas,120000.0,clean,automatic,fwd,full-size,sedan,brown
4119,31990,5.0,normal,excellent,8 cylinders,diesel,178235.0,clean,automatic,4wd,full-size,pickup,green
4120,9300,8.0,normal,excellent,4 cylinders,hybrid,88900.0,clean,automatic,fwd,compact,other,grey
4121,15995,6.0,normal,like new,4 cylinders,diesel,101609.0,clean,automatic,rwd,full-size,van,white
4122,3400,11.0,normal,good,4 cylinders,gas,127000.0,clean,automatic,fwd,full-size,hatchback,custom
4123,3950,14.0,normal,good,6 cylinders,gas,135000.0,clean,automatic,fwd,full-size,SUV,white
4124,4250,11.0,normal,good,4 cylinders,gas,84000.0,clean,automatic,fwd,full-size,sedan,blue
4125,9900,5.0,normal,excellent,4 cylinders,gas,61834.0,clean,manual,fwd,full-size,SUV,custom
4126,30500,0.0,normal,like new,6 cylinders,gas,4509.0,clean,automatic,fwd,mid-size,SUV,grey
4127,22800,6.0,normal,like new,4 cylinders,gas,92000.0,clean,automatic,4wd,full-size,SUV,black
4128,2000,14.0,normal,good,6 cylinders,gas,161000.0,clean,manual,fwd,full-size,sedan,red
4129,1800,22.0,luxury,fair,4 cylinders,gas,180000.0,clean,manual,rwd,compact,convertible,green
4130,4500,8.0,normal,excellent,6 cylinders,gas,112000.0,clean,automatic,rwd,mid-size,sedan,white
4131,19600,4.0,normal,excellent,4 cylinders,gas,73000.0,clean,automatic,rwd,full-size,sedan,white
4132,49900,5.0,normal,like new,6 cylinders,diesel,85000.0,clean,automatic,4wd,full-size,truck,black
4133,9999,10.0,normal,excellent,5 cylinders,gas,110258.0,clean,automatic,rwd,mid-size,truck,black
4134,5999,10.0,normal,excellent,4 cylinders,gas,99311.0,clean,automatic,rwd,mid-size,SUV,white
4135,9850,10.0,luxury,good,6 cylinders,gas,129960.0,clean,automatic,4wd,full-size,SUV,silver
4136,5000,16.0,normal,good,8 cylinders,gas,192723.0,clean,automatic,4wd,full-size,SUV,grey
4137,5900,12.0,luxury,good,6 cylinders,gas,190000.0,clean,automatic,4wd,full-size,SUV,black
4138,28999,2.0,normal,excellent,8 cylinders,gas,86243.0,clean,automatic,4wd,full-size,truck,white
4139,34999,3.0,luxury,excellent,8 cylinders,gas,41287.0,clean,automatic,4wd,full-size,SUV,black
4140,31999,2.0,normal,excellent,8 cylinders,gas,45508.0,clean,automatic,4wd,full-size,truck,black
4141,6999,9.0,normal,like new,4 cylinders,gas,109000.0,clean,automatic,fwd,mid-size,sedan,red
4142,6250,13.0,normal,excellent,6 cylinders,gas,82520.0,clean,automatic,fwd,mid-size,SUV,silver
4143,25999,4.0,luxury,excellent,6 cylinders,gas,53898.0,clean,automatic,rwd,full-size,SUV,silver
4144,30999,1.0,normal,excellent,6 cylinders,gas,42397.0,clean,automatic,rwd,full-size,truck,custom
4145,27999,6.0,normal,excellent,6 cylinders,gas,91788.0,clean,automatic,4wd,full-size,truck,silver
4146,25999,1.0,normal,excellent,6 cylinders,gas,14954.0,clean,automatic,rwd,full-size,truck,custom
4147,34999,3.0,luxury,excellent,8 cylinders,gas,41287.0,clean,automatic,4wd,full-size,SUV,black
4148,7595,13.0,normal,excellent,4 cylinders,gas,72418.0,clean,automatic,fwd,full-size,sedan,silver
4149,11998,3.0,normal,excellent,4 cylinders,gas,74121.0,clean,automatic,fwd,compact,sedan,red
4150,16488,3.0,normal,excellent,4 cylinders,gas,55873.0,clean,automatic,fwd,mid-size,SUV,white
4151,9850,10.0,luxury,good,6 cylinders,gas,129960.0,clean,automatic,4wd,full-size,SUV,silver
4152,4500,5.0,normal,good,4 cylinders,gas,93277.0,clean,automatic,fwd,compact,sedan,black
4153,4499,21.0,normal,excellent,8 cylinders,gas,129000.0,clean,automatic,4wd,full-size,SUV,blue
4154,9750,45.0,normal,excellent,8 cylinders,gas,54000.0,clean,automatic,rwd,compact,coupe,silver
4155,4999,12.0,normal,excellent,5 cylinders,gas,116000.0,clean,automatic,fwd,full-size,sedan,blue
4156,6596,11.0,luxury,excellent,6 cylinders,gas,92000.0,clean,automatic,rwd,full-size,coupe,black
4157,500,28.0,luxury,salvage,6 cylinders,gas,200321.0,clean,automatic,rwd,mid-size,coupe,red
4158,11500,23.0,normal,excellent,8 cylinders,gas,148000.0,clean,automatic,4wd,full-size,SUV,yellow
4159,0,8.0,normal,good,6 cylinders,gas,142565.0,clean,automatic,rwd,full-size,truck,white
4160,7450,15.0,normal,good,8 cylinders,gas,255593.0,clean,automatic,rwd,full-size,truck,white
4161,4995,17.0,normal,good,8 cylinders,gas,0.0,clean,automatic,rwd,full-size,truck,grey
4162,2500,23.0,normal,fair,4 cylinders,gas,127000.0,clean,manual,fwd,full-size,sedan,silver
4163,5790,17.0,normal,excellent,4 cylinders,gas,149560.0,clean,automatic,fwd,mid-size,SUV,silver
4164,3995,17.0,luxury,excellent,8 cylinders,gas,104449.0,clean,automatic,rwd,full-size,SUV,black
4165,3995,7.0,normal,like new,4 cylinders,gas,120348.0,clean,automatic,fwd,compact,hatchback,grey
4166,2495,19.0,normal,like new,4 cylinders,gas,142099.0,clean,automatic,fwd,full-size,sedan,red
4167,2995,8.0,normal,excellent,4 cylinders,gas,127899.0,clean,automatic,fwd,compact,sedan,white
4168,4900,18.0,normal,excellent,6 cylinders,gas,180000.0,clean,automatic,rwd,mid-size,pickup,silver
4169,12000,49.0,normal,good,8 cylinders,gas,95000.0,clean,automatic,rwd,full-size,coupe,black
4170,3995,12.0,normal,excellent,6 cylinders,gas,199999.0,clean,automatic,fwd,full-size,SUV,red
4171,3000,14.0,normal,excellent,4 cylinders,gas,122891.0,clean,manual,4wd,full-size,sedan,white
4172,7900,14.0,normal,excellent,8 cylinders,gas,236000.0,clean,automatic,4wd,full-size,truck,green
4173,6500,10.0,normal,good,6 cylinders,gas,159000.0,clean,automatic,fwd,full-size,sedan,red
4174,3998,16.0,normal,like new,6 cylinders,gas,152695.0,clean,automatic,fwd,mid-size,SUV,white
4175,7998,4.0,normal,like new,4 cylinders,gas,67553.0,clean,automatic,fwd,compact,sedan,grey
4176,6999,12.0,normal,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,full-size,SUV,grey
4177,7999,9.0,normal,excellent,6 cylinders,gas,131000.0,clean,automatic,rwd,mid-size,SUV,black
4178,3500,33.0,normal,fair,8 cylinders,gas,1000000.0,clean,automatic,4wd,full-size,offroad,custom
4179,4500,15.0,luxury,excellent,8 cylinders,gas,148413.0,clean,automatic,rwd,full-size,SUV,black
4180,7500,21.0,normal,good,8 cylinders,diesel,338000.0,clean,automatic,4wd,full-size,pickup,brown
4181,4000,17.0,normal,good,6 cylinders,gas,180000.0,clean,automatic,4wd,full-size,SUV,grey
4182,9750,45.0,normal,excellent,8 cylinders,gas,54000.0,clean,automatic,rwd,compact,coupe,silver
4183,8000,16.0,normal,excellent,8 cylinders,gas,152040.0,clean,automatic,rwd,mid-size,convertible,red
4184,54800,3.0,normal,excellent,8 cylinders,diesel,9500.0,clean,automatic,4wd,full-size,truck,red
4185,8500,10.0,normal,good,6 cylinders,gas,111000.0,rebuilt,manual,rwd,compact,coupe,black
4186,13500,12.0,normal,excellent,8 cylinders,gas,92130.0,clean,automatic,rwd,mid-size,sedan,silver
4187,24800,8.0,normal,excellent,8 cylinders,gas,59500.0,clean,automatic,4wd,full-size,truck,red
4188,5500,11.0,normal,good,4 cylinders,gas,52515.0,clean,automatic,fwd,sub-compact,hatchback,blue
4189,8600,29.0,normal,good,8 cylinders,gas,69122.0,clean,automatic,rwd,mid-size,convertible,black
4190,4500,12.0,normal,good,4 cylinders,gas,192107.0,clean,automatic,fwd,compact,sedan,grey
4191,6500,14.0,normal,good,4 cylinders,gas,176333.0,clean,automatic,fwd,full-size,sedan,blue
4192,3500,19.0,normal,good,4 cylinders,gas,125805.0,clean,automatic,fwd,compact,coupe,red
4193,15900,4.0,normal,like new,4 cylinders,gas,25756.0,clean,automatic,fwd,full-size,SUV,silver
4194,10000,6.0,normal,excellent,4 cylinders,gas,112000.0,clean,automatic,fwd,full-size,sedan,grey
4195,6000,19.0,normal,good,8 cylinders,gas,200000.0,clean,automatic,rwd,full-size,truck,grey
4196,8900,25.0,normal,good,8 cylinders,gas,133000.0,clean,automatic,4wd,full-size,SUV,white
4197,10500,13.0,normal,excellent,10 cylinders,gas,165000.0,clean,automatic,rwd,full-size,truck,white
4198,20800,9.0,normal,excellent,8 cylinders,gas,113608.0,clean,automatic,4wd,full-size,pickup,red
4199,16995,4.0,normal,like new,4 cylinders,gas,18226.0,clean,automatic,fwd,full-size,sedan,grey
4200,2995,18.0,normal,excellent,4 cylinders,gas,88000.0,clean,automatic,fwd,mid-size,sedan,silver
4201,2195,24.0,normal,good,4 cylinders,gas,221000.0,clean,automatic,fwd,full-size,sedan,white
4202,3495,15.0,normal,excellent,6 cylinders,gas,138018.0,clean,automatic,rwd,full-size,sedan,silver
4203,2495,17.0,normal,good,4 cylinders,gas,135145.0,clean,manual,fwd,compact,sedan,silver
4204,8700,2.0,normal,like new,3 cylinders,gas,60322.0,clean,automatic,fwd,mid-size,sedan,red
4205,79800,0.0,luxury,like new,8 cylinders,gas,3345.0,clean,automatic,4wd,full-size,SUV,white
4206,1000,17.0,normal,fair,4 cylinders,gas,172000.0,clean,manual,fwd,compact,hatchback,silver
4207,8000,50.0,normal,good,6 cylinders,gas,300.0,clean,manual,rwd,full-size,truck,white
4208,41700,5.0,normal,excellent,8 cylinders,diesel,157800.0,clean,automatic,4wd,full-size,truck,brown
4209,6500,8.0,normal,excellent,4 cylinders,gas,89500.0,clean,automatic,fwd,compact,sedan,black
4210,29800,9.0,normal,excellent,8 cylinders,diesel,165500.0,clean,automatic,4wd,full-size,truck,brown
4211,3695,12.0,normal,fair,6 cylinders,gas,152970.0,clean,automatic,fwd,mid-size,sedan,red
4212,1500,13.0,normal,fair,4 cylinders,gas,230000.0,clean,automatic,fwd,compact,sedan,silver
4213,4500,10.0,normal,excellent,4 cylinders,gas,163800.0,clean,automatic,fwd,compact,sedan,grey
4214,4000,13.0,normal,excellent,5 cylinders,gas,126000.0,clean,automatic,fwd,mid-size,sedan,grey
4215,5995,12.0,normal,like new,4 cylinders,gas,161154.0,clean,automatic,fwd,mid-size,sedan,white
4216,15999,40.0,normal,excellent,6 cylinders,gas,117000.0,clean,manual,4wd,compact,convertible,white
4217,6500,14.0,normal,good,4 cylinders,gas,176333.0,clean,automatic,fwd,full-size,sedan,blue
4218,4500,16.0,normal,excellent,4 cylinders,gas,138000.0,clean,automatic,fwd,mid-size,sedan,custom
4219,5000,14.0,normal,excellent,6 cylinders,gas,182000.0,clean,automatic,rwd,full-size,SUV,custom
4220,79900,0.0,luxury,like new,8 cylinders,gas,3000.0,clean,automatic,4wd,full-size,SUV,white
4221,5900,11.0,normal,excellent,6 cylinders,gas,164400.0,clean,automatic,4wd,mid-size,SUV,silver
4222,9900,8.0,normal,excellent,6 cylinders,gas,117038.0,clean,automatic,rwd,mid-size,convertible,blue
4223,18800,8.0,normal,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white
4224,11500,6.0,normal,excellent,4 cylinders,gas,92000.0,clean,automatic,4wd,mid-size,SUV,red
4225,78900,0.0,luxury,like new,8 cylinders,gas,3200.0,clean,automatic,4wd,full-size,SUV,white
4226,9750,45.0,normal,excellent,8 cylinders,gas,54000.0,clean,automatic,rwd,compact,coupe,silver
4227,55000,2.0,normal,like new,8 cylinders,gas,7000.0,lien,manual,rwd,compact,coupe,blue
4228,8800,16.0,normal,excellent,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,van,white
4229,8700,7.0,normal,excellent,6 cylinders,gas,88000.0,clean,automatic,fwd,full-size,sedan,black
4230,29900,9.0,normal,excellent,8 cylinders,diesel,165562.0,clean,automatic,4wd,full-size,truck,brown
4231,20800,9.0,luxury,excellent,8 cylinders,gas,125000.0,clean,automatic,4wd,full-size,SUV,white
4232,3750,18.0,normal,good,6 cylinders,gas,167000.0,clean,automatic,fwd,mid-size,sedan,silver
4233,19989,5.0,luxury,excellent,4 cylinders,gas,46530.0,clean,automatic,rwd,sub-compact,coupe,red
4234,3350,12.0,normal,good,4 cylinders,gas,160000.0,clean,automatic,fwd,compact,sedan,silver
4235,25850,9.0,normal,excellent,8 cylinders,diesel,84339.0,clean,automatic,rwd,full-size,truck,white
4236,3490,16.0,normal,good,6 cylinders,gas,222000.0,clean,manual,4wd,full-size,SUV,blue
4237,29000,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
4238,29000,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
4239,2495,17.0,normal,good,6 cylinders,gas,190000.0,clean,automatic,4wd,mid-size,mini-van,blue
4240,5800,8.0,normal,excellent,4 cylinders,gas,95000.0,clean,automatic,fwd,sub-compact,coupe,blue
4241,2750,23.0,normal,good,8 cylinders,gas,177000.0,clean,automatic,fwd,full-size,wagon,silver
4242,13600,8.0,normal,excellent,6 cylinders,gas,79000.0,clean,automatic,rwd,full-size,SUV,white
4243,14900,5.0,normal,excellent,4 cylinders,gas,71362.0,clean,automatic,fwd,full-size,van,white
4244,7800,14.0,normal,excellent,6 cylinders,gas,75000.0,clean,automatic,rwd,full-size,SUV,white
4245,3500,19.0,normal,good,4 cylinders,gas,125805.0,clean,automatic,fwd,compact,coupe,red
4246,19700,4.0,luxury,like new,4 cylinders,gas,85000.0,clean,automatic,rwd,full-size,sedan,white
4247,6995,18.0,normal,excellent,8 cylinders,gas,134000.0,clean,automatic,rwd,full-size,pickup,white
4248,5000,23.0,luxury,good,8 cylinders,gas,148650.0,clean,automatic,rwd,mid-size,convertible,silver
4249,19989,5.0,luxury,excellent,4 cylinders,gas,46530.0,clean,automatic,rwd,sub-compact,coupe,red
4250,29900,9.0,normal,excellent,8 cylinders,diesel,165562.0,clean,automatic,4wd,full-size,truck,brown
4251,3995,8.0,normal,good,4 cylinders,gas,123000.0,clean,automatic,fwd,compact,sedan,red
4252,13500,24.0,normal,excellent,8 cylinders,gas,654922.0,clean,automatic,4wd,full-size,truck,green
4253,12900,17.0,normal,good,8 cylinders,diesel,95285.0,clean,automatic,fwd,full-size,truck,white
4254,6999,10.0,normal,like new,4 cylinders,gas,168984.0,clean,automatic,fwd,full-size,mini-van,white
4255,20000,9.0,normal,excellent,4 cylinders,gas,52521.0,clean,automatic,4wd,full-size,convertible,yellow
4256,14800,14.0,normal,excellent,8 cylinders,gas,180000.0,clean,automatic,4wd,full-size,truck,white
4257,6900,9.0,normal,excellent,4 cylinders,gas,93211.0,clean,automatic,rwd,full-size,SUV,red
4258,8900,9.0,normal,excellent,4 cylinders,gas,83419.0,clean,automatic,fwd,full-size,SUV,black
4259,7900,11.0,normal,excellent,6 cylinders,gas,101045.0,clean,automatic,rwd,full-size,SUV,silver
4260,14900,6.0,normal,excellent,8 cylinders,gas,151944.0,clean,automatic,rwd,full-size,truck,custom
4261,6500,6.0,normal,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,mid-size,sedan,white
4262,2995,16.0,luxury,good,6 cylinders,gas,136000.0,clean,automatic,fwd,mid-size,sedan,blue
4263,4000,14.0,normal,fair,8 cylinders,gas,303000.0,clean,automatic,rwd,full-size,SUV,black
4264,2400,18.0,luxury,fair,6 cylinders,gas,165097.0,clean,automatic,fwd,mid-size,sedan,silver
4265,9500,49.0,normal,good,4 cylinders,gas,96181.0,clean,manual,rwd,compact,convertible,custom
4266,19989,5.0,luxury,excellent,4 cylinders,gas,46530.0,clean,automatic,rwd,sub-compact,coupe,red
4267,2995,21.0,normal,good,8 cylinders,gas,236000.0,clean,automatic,rwd,full-size,SUV,silver
4268,3500,12.0,normal,good,4 cylinders,gas,192107.0,clean,automatic,fwd,compact,sedan,grey
4269,4500,15.0,luxury,excellent,8 cylinders,gas,102000.0,clean,automatic,fwd,full-size,sedan,brown
4270,4500,17.0,luxury,good,6 cylinders,gas,147000.0,clean,automatic,rwd,mid-size,coupe,blue
4271,7503,6.0,normal,like new,4 cylinders,gas,90000.0,clean,automatic,fwd,mid-size,sedan,black
4272,3500,16.0,normal,good,6 cylinders,gas,222000.0,clean,automatic,4wd,full-size,SUV,blue
4273,4500,11.0,normal,good,4 cylinders,gas,43000.0,salvage,automatic,fwd,compact,hatchback,red
4274,1200,20.0,normal,fair,6 cylinders,gas,170000.0,clean,automatic,fwd,full-size,SUV,black
4275,12900,6.0,normal,excellent,4 cylinders,gas,47000.0,clean,automatic,fwd,mid-size,sedan,white
4276,4200,13.0,normal,excellent,4 cylinders,gas,119124.0,clean,automatic,fwd,mid-size,sedan,blue
